DayType_i,Hour,Air Temperature (degC),Energy Demand (kWh),Irradiance (W/m2),DUoS export (GBP/kWh),DUoS import (GBP/kWh),Wholesale (GBP/kWh),Misc (GBP/kWh),Export Price (GBP/kWh),Import Price (GBP/kWh),DRH (GBP/MW/hr),DRL (GBP/MW/hr)
8,6,5.7172,99.38438854182144,113.115475,0.00032,0.00035,0.03743125,0.16,0.03775125,0.19778125,-1.2850000000000001,7.34875
8,7,7.220175,90.93213870438393,248.82090000000002,0.00032,0.00035,0.03750374999999999,0.16,0.03782375,0.19785375,0.17999999999999994,6.3425
8,8,9.06845,98.70412057742263,388.492075,0.00032,0.00035,0.0389725,0.16,0.039292499999999994,0.1993225,0.17999999999999994,6.3425
8,9,10.635175,104.85061416960417,503.8165,0.00667,0.00745,0.037511249999999996,0.16,0.044181249999999984,0.20496124999999998,0.17999999999999994,6.3425
8,10,11.731225,101.21956176883631,585.5915,0.00667,0.00745,0.03548874999999997,0.16,0.042158749999999995,0.20293875,0.17999999999999994,6.3425
8,11,12.430225,111.07815799018749,616.5152499999999,0.00667,0.00745,0.035575,0.16,0.042245,0.203025,1.97375,7.98625
8,12,12.8449,112.22405635069315,608.702225,0.00667,0.00745,0.02783624999999999,0.16,0.03450624999999999,0.19528625,1.97375,7.98625
8,13,13.0647,100.27064322251299,572.2721,0.00667,0.00745,0.024198749999999998,0.16,0.03086875000000001,0.19164875,1.97375,7.98625
8,14,13.024625,93.32337240485417,490.269225,0.00667,0.00745,0.0258975,0.16,0.0325675,0.19334749999999998,1.97375,7.98625
8,15,12.71615,79.6835635823125,374.6858,0.00667,0.00745,0.036813749999999985,0.16,0.04348374999999996,0.20426375,-3.215,10.28
8,16,12.14,76.28991528564583,245.580575,0.00667,0.00745,0.05252624999999998,0.16,0.059196249999999964,0.21997624999999998,-3.215,10.28
8,17,11.168125,75.96494182629166,125.947775,0.00667,0.00745,0.06732999999999999,0.16,0.07399999999999995,0.23478,-3.215,10.28
8,18,9.4527,79.80639990041666,29.68245,0.00667,0.00745,0.06803499999999998,0.16,0.074705,0.235485,-3.215,10.28
8,19,8.1203,78.8682446131642,0.2708,0.00667,0.00745,0.06712999999999998,0.16,0.07379999999999998,0.23458,-1.1624999999999999,6.07
8,20,7.3747,74.023479010375,0.0,0.00667,0.00745,0.05812375,0.16,0.06479375,0.22557375,-1.1624999999999999,6.07
8,21,6.68085,61.758961766604166,0.0,0.00032,0.00035,0.04238249999999999,0.16,0.0427025,0.2027325,-1.1624999999999999,6.07
8,22,6.05795,62.5903646241875,0.0,0.00032,0.00035,0.03675374999999999,0.16,0.03707374999999999,0.19710375,-1.1624999999999999,6.07
8,23,5.5549,67.35693736952084,0.0,0.00032,0.00035,0.033396250000000016,0.16,0.03371625000000002,0.19374625,0.47124999999999995,6.26875
9,0,8.550573913043477,72.2777863214203,0.0,0.00032,0.00035,0.06069956521739129,0.16,0.06101956521739129,0.2210495652173913,-4.293478260869565,6.493913043478261
9,1,8.157808695652175,68.2807627175559,0.0,0.00032,0.00035,0.05814608695652172,0.16,0.05846608695652174,0.21849608695652173,-4.293478260869565,6.493913043478261
9,2,7.849365217391305,71.82093302805443,0.0,0.00032,0.00035,0.05653,0.16,0.05685,0.21688000000000002,-4.293478260869565,6.493913043478261
9,3,7.619104347826086,66.4677258521325,0.0,0.00032,0.00035,0.05794478260869564,0.16,0.058264782608695644,0.21829478260869567,-6.526521739130436,7.102608695652173
9,4,7.598417391304348,70.52079381074327,10.918800000000001,0.00032,0.00035,0.06430260869565216,0.16,0.06462260869565217,0.22465260869565218,-6.526521739130436,7.102608695652173
9,5,8.525173913043478,112.91994076420706,79.39793913043478,0.00032,0.00035,0.08000086956521738,0.16,0.08032086956521738,0.24035086956521737,-6.526521739130436,7.102608695652173
9,6,9.804547826086957,110.97759293865687,194.28848695652172,0.00667,0.00745,0.0855795652173913,0.16,0.09224956521739126,0.2530295652173913,-6.526521739130436,7.102608695652173
9,7,11.412078260869565,109.02476782911593,327.3373043478261,0.00667,0.00745,0.08627173913043476,0.16,0.09294173913043474,0.2537217391304348,-5.780869565217392,6.191739130434782
9,8,12.93913043478261,113.32240020913044,463.1982956521739,0.00667,0.00745,0.08365304347826086,0.16,0.09032304347826084,0.2511030434782609,-5.780869565217392,6.191739130434782
9,9,14.210060869565217,110.36337133644307,587.5194,0.00667,0.00745,0.07742478260869565,0.16,0.08409478260869563,0.24487478260869563,-5.780869565217392,6.191739130434782
9,10,15.228686956521738,110.65467563109961,676.0921826086957,0.00667,0.00745,0.07385608695652172,0.16,0.08052608695652168,0.2413060869565217,-5.780869565217392,6.191739130434782
9,11,15.966278260869565,113.28368520185404,712.8782260869565,0.00667,0.00745,0.0708578260869565,0.16,0.07752782608695648,0.2383078260869565,-5.229130434782609,7.306956521739131
9,12,16.44148695652174,113.20093941239854,705.1507652173913,0.00667,0.00745,0.06457173913043478,0.16,0.07124173913043476,0.23202173913043478,-5.229130434782609,7.306956521739131
9,13,16.67386956521739,107.94989283765942,659.9747565217392,0.00667,0.00745,0.06071782608695652,0.16,0.06738782608695651,0.22816782608695654,-5.229130434782609,7.306956521739131
9,14,16.660452173913043,107.68148262973914,578.3857130434783,0.00667,0.00745,0.06221739130434782,0.16,0.06888739130434779,0.22966739130434782,-5.229130434782609,7.306956521739131
9,15,16.410852173913042,101.22243591263043,464.3157043478261,0.00667,0.00745,0.06963565217391304,0.16,0.07630565217391302,0.23708565217391303,-7.023913043478261,7.132173913043478
9,16,15.943095652173913,100.04271320476812,336.08596521739133,0.05743,0.06809,0.08007173913043476,0.16,0.13750173913043479,0.30816173913043476,-7.023913043478261,7.132173913043478
9,17,15.212365217391303,102.28609692514054,209.03535652173915,0.05743,0.06809,0.0906295652173913,0.16,0.1480595652173913,0.3187195652173913,-7.023913043478261,7.132173913043478
9,18,13.990947826086957,102.74674692703623,96.542,0.05743,0.06809,0.09434565217391302,0.16,0.15177565217391303,0.322435652173913,-7.023913043478261,7.132173913043478
9,19,12.186217391304348,93.75002747789131,17.773452173913043,0.00667,0.00745,0.08922173913043477,0.16,0.09589173913043476,0.2566717391304348,-5.742608695652175,6.131304347826087
9,20,11.00448695652174,84.4127158372029,0.010634782608695652,0.00667,0.00745,0.08158782608695651,0.16,0.0882578260869565,0.24903782608695654,-5.742608695652175,6.131304347826087
9,21,10.33733043478261,71.40927419963695,0.0,0.00032,0.00035,0.07179391304347822,0.16,0.07211391304347824,0.23214391304347828,-5.742608695652175,6.131304347826087
9,22,9.701086956521738,68.21374445647412,0.0,0.00032,0.00035,0.07298652173913042,0.16,0.07330652173913042,0.23333652173913044,-5.742608695652175,6.131304347826087
9,23,9.128765217391305,71.89265860573396,0.0,0.00032,0.00035,0.06614521739130433,0.16,0.06646521739130434,0.22649521739130435,-4.3108695652173905,6.678260869565217
10,0,8.293325,68.6503844371875,0.0,0.00032,0.00035,0.06949374999999999,0.16,0.06981375000000001,0.22984375,-6.1825,6.845
10,1,7.8559,64.55440175583334,0.0,0.00032,0.00035,0.06739999999999999,0.16,0.06772,0.22775,-6.1825,6.845
10,2,7.520975,67.199230583125,0.0,0.00032,0.00035,0.064845,0.16,0.065165,0.225195,-6.1825,6.845
10,3,7.25685,60.156430039875,0.0,0.00032,0.00035,0.06489125,0.16,0.06521125,0.22524125,-6.715,7.0375
10,4,7.20705,65.36327110629166,10.287675,0.00032,0.00035,0.06306374999999999,0.16,0.06338374999999999,0.22341375,-6.715,7.0375
10,5,8.2373,97.93978901054166,80.21715,0.00032,0.00035,0.06133749999999999,0.16,0.06165749999999999,0.22168749999999998,-6.715,7.0375
10,6,9.507725,99.2251304943125,196.86605,0.00032,0.00035,0.06236499999999999,0.16,0.06268499999999999,0.222715,-6.715,7.0375
10,7,11.131325,92.52595006772917,337.60445000000004,0.00032,0.00035,0.07108124999999998,0.16,0.07140124999999999,0.23143125,-4.85875,6.66375
10,8,12.688875,106.22746650910418,487.872225,0.00032,0.00035,0.07602624999999995,0.16,0.07634624999999999,0.23637625,-4.85875,6.66375
10,9,13.941749999999999,113.65009966404168,607.913575,0.00667,0.00745,0.0716225,0.16,0.07829249999999999,0.2390725,-4.85875,6.66375
10,10,14.902875,114.99608623654167,676.3856000000001,0.00667,0.00745,0.06751749999999998,0.16,0.07418749999999998,0.2349675,-4.85875,6.66375
10,11,15.5637,116.99119097822917,699.33325,0.00667,0.00745,0.063015,0.16,0.06968499999999998,0.230465,-3.2075,7.8862499999999995
10,12,15.9673,119.377405494,683.2825,0.00667,0.00745,0.05620874999999999,0.16,0.06287874999999994,0.22365875,-3.2075,7.8862499999999995
10,13,16.171475,112.39399293845833,638.7644250000001,0.00667,0.00745,0.05177125,0.16,0.05844125,0.21922125,-3.2075,7.8862499999999995
10,14,16.165975,104.3801852658125,555.34295,0.00667,0.00745,0.05594999999999997,0.16,0.06261999999999997,0.2234,-3.2075,7.8862499999999995
10,15,15.932549999999999,92.7814689583125,439.06515,0.00667,0.00745,0.0655225,0.16,0.07219249999999998,0.2329725,-6.74375,7.8149999999999995
10,16,15.506425,89.45274285958334,320.121625,0.00667,0.00745,0.0728875,0.16,0.07955749999999998,0.24033749999999998,-6.74375,7.8149999999999995
10,17,14.8747,86.17559102197916,205.69815,0.00667,0.00745,0.08525499999999998,0.16,0.09192499999999997,0.25270499999999996,-6.74375,7.8149999999999995
10,18,13.7398,86.64278817787299,96.219525,0.00667,0.00745,0.09323375,0.16,0.09990375,0.26068375,-6.74375,7.8149999999999995
10,19,11.912075,81.04442241664583,15.729125,0.00667,0.00745,0.09243499999999995,0.16,0.09910499999999994,0.259885,-6.4312499999999995,6.41375
10,20,10.763925,77.17235220109085,0.000575,0.00667,0.00745,0.08461624999999998,0.16,0.09128624999999997,0.25206625,-6.4312499999999995,6.41375
10,21,10.075325,64.92943249454167,0.0,0.00032,0.00035,0.07349624999999999,0.16,0.07381624999999999,0.23384625,-6.4312499999999995,6.41375
10,22,9.4095,63.115986166166664,0.0,0.00032,0.00035,0.07139124999999999,0.16,0.07171124999999999,0.23174125,-6.4312499999999995,6.41375
10,23,8.826825,66.46961236702083,0.0,0.00032,0.00035,0.06539375,0.16,0.06571375,0.22574375,-6.0875,6.57875
11,0,12.35927,75.0289725557381,0.0,0.00032,0.00035,0.06726115476190474,0.16,0.06758115476190475,0.22761115476190472,-2.617142857142857,7.4852380952380955
11,1,11.95441,69.39373155471785,0.0,0.00032,0.00035,0.06482424999999999,0.16,0.06514424999999999,0.22517424999999996,-2.617142857142857,7.4852380952380955
11,2,11.66256,72.45499622947976,0.0,0.00032,0.00035,0.06364092857142857,0.16,0.06396092857142857,0.22399092857142855,-2.617142857142857,7.4852380952380955
11,3,11.424679999999999,68.31655035788333,0.12179,0.00032,0.00035,0.06477885714285714,0.16,0.06509885714285715,0.22512885714285713,-5.210952380952381,9.734761904761905
11,4,11.662090000000001,68.65802752040238,31.36235,0.00032,0.00035,0.07437875,0.16,0.07469875,0.23472875,-5.029999999999999,9.953809523809523
11,5,12.71745,90.04192409282619,121.29976000000002,0.00032,0.00035,0.09096292857142854,0.16,0.09128292857142856,0.25131292857142856,-5.029999999999999,9.953809523809523
11,6,14.02434,97.72890626183525,243.69661000000002,0.00667,0.00745,0.0910145595238095,0.16,0.09768455952380947,0.25846455952380953,-5.029999999999999,9.953809523809523
11,7,15.561150000000001,105.18004932714787,375.11221,0.00667,0.00745,0.08999286904761904,0.16,0.09666286904761903,0.25744286904761904,-2.519047619047619,7.074285714285715
11,8,16.94817,112.901238918213,498.00534,0.00667,0.00745,0.0849343095238095,0.16,0.09160430952380948,0.2523843095238095,-2.6095238095238096,7.074285714285715
11,9,18.07283,107.8639768281251,595.6407099999999,0.00667,0.00745,0.0761805476190476,0.16,0.08285054761904759,0.24363054761904762,-2.6095238095238096,7.074285714285715
11,10,18.96868,103.0743179084595,666.95497,0.00667,0.00745,0.07502367857142855,0.16,0.08169367857142854,0.2424736785714286,-2.6095238095238096,7.074285714285715
11,11,19.644910000000003,111.33421356748116,703.3015800000001,0.00667,0.00745,0.07147414285714283,0.16,0.07814414285714281,0.23892414285714286,-1.7480952380952381,8.72857142857143
11,12,20.06513,112.25820815138222,693.63471,0.00667,0.00745,0.06528623809523808,0.16,0.07195623809523807,0.2327362380952381,-1.8385714285714285,8.476190476190476
11,13,20.256880000000002,106.60920166830476,652.63738,0.00667,0.00745,0.06153340476190474,0.16,0.06820340476190474,0.22898340476190474,-1.8385714285714285,8.476190476190476
11,14,20.196289999999998,107.0705740368082,574.65078,0.00667,0.00745,0.06202133333333332,0.16,0.06869133333333331,0.2294713333333333,-1.8385714285714285,8.476190476190476
11,15,19.90957,100.55684416234047,470.34228,0.00667,0.00745,0.0701502857142857,0.16,0.07682028571428569,0.23760028571428574,-5.826666666666666,9.055714285714284
11,16,19.41945,97.57553324192068,351.87492000000003,0.05743,0.06809,0.08178169047619047,0.16,0.13921169047619047,0.30987169047619045,-5.826666666666666,9.265238095238095
11,17,18.720170000000003,96.11633259105054,232.57802,0.05743,0.06809,0.09641723809523808,0.16,0.1538472380952381,0.32450723809523807,-5.826666666666666,9.265238095238095
11,18,17.72558,98.4164429188398,121.52985000000001,0.05743,0.06809,0.1033322857142857,0.16,0.1607622857142857,0.3314222857142857,-5.826666666666666,9.265238095238095
11,19,16.19306,94.8749037919857,37.97386,0.00667,0.00745,0.10206767857142855,0.16,0.10873767857142855,0.26951767857142855,-4.574285714285715,6.904761904761905
11,20,14.68126,97.57739850091667,0.68304,0.00667,0.00745,0.09402416666666666,0.16,0.10069416666666664,0.2614741666666667,-4.383333333333333,6.847619047619048
11,21,13.92532,78.64209821400596,0.0,0.00032,0.00035,0.07992114285714283,0.16,0.08024114285714283,0.24027114285714285,-4.383333333333333,6.847619047619048
11,22,13.27116,67.2217885106488,0.0,0.00032,0.00035,0.07716693333333331,0.16,0.07748693333333331,0.23751693333333335,-4.383333333333333,6.847619047619048
11,23,12.69305,69.73688970840833,0.0,0.00032,0.00035,0.0692108476190476,0.16,0.06953084761904761,0.2295608476190476,-2.4899999999999998,7.566666666666667
12,0,11.681999999999999,76.41858133203333,0.0,0.00032,0.00035,0.05857604999999998,0.16,0.05889605,0.21892605,-2.482,6.975
12,1,11.255379999999999,70.80318592301667,0.0,0.00032,0.00035,0.05288254999999999,0.16,0.05320255,0.21323255,-2.482,6.975
12,2,10.9138,73.820701463,0.0,0.00032,0.00035,0.04962239999999999,0.16,0.049942399999999984,0.2099724,-2.482,6.975
12,3,10.609399999999999,67.67717008101667,0.12546,0.00032,0.00035,0.04924639999999999,0.16,0.04956639999999999,0.2095964,-2.87,7.4
12,4,10.91396,70.01707537831666,33.46782,0.00032,0.00035,0.049009049999999985,0.16,0.04932904999999999,0.20935905,-2.87,7.4
12,5,12.231179999999998,91.6218481637,128.4899,0.00032,0.00035,0.0526436,0.16,0.0529636,0.21299359999999998,-2.87,7.4
12,6,13.68892,89.72718848531666,259.16226,0.00032,0.00035,0.05083969999999999,0.16,0.051159699999999995,0.21118969999999998,-2.87,7.4
12,7,15.552700000000002,89.6465483479,408.59614,0.00032,0.00035,0.058269499999999995,0.16,0.0585895,0.21861950000000002,-1.0390000000000001,6.362
12,8,17.22506,100.21893587841666,548.90386,0.00032,0.00035,0.05972385,0.16,0.060043849999999996,0.22007385,-1.0390000000000001,6.362
12,9,18.52084,109.64602977518334,651.33414,0.00667,0.00745,0.060511249999999996,0.16,0.06718124999999996,0.22796124999999998,-1.0390000000000001,6.362
12,10,19.5445,109.20307657949999,723.40414,0.00667,0.00745,0.057229449999999994,0.16,0.06389944999999998,0.22467945,-1.0390000000000001,6.362
12,11,20.306739999999998,111.32265903361667,760.95754,0.00667,0.00745,0.054980150000000005,0.16,0.06165015,0.22243015000000002,-0.3570000000000001,7.919
12,12,20.78014,114.51460272075,748.6034999999999,0.00667,0.00745,0.047856899999999994,0.16,0.0545269,0.2153069,-0.3570000000000001,7.919
12,13,21.01232,106.00678137291666,703.34998,0.00667,0.00745,0.04334464999999999,0.16,0.05001464999999998,0.21079464999999997,-0.3570000000000001,7.919
12,14,21.031560000000002,108.73465908456667,630.51084,0.00667,0.00745,0.04788974999999998,0.16,0.05455974999999998,0.21533974999999997,-0.3570000000000001,7.919
12,15,20.829240000000002,92.02728607426667,524.5300199999999,0.00667,0.00745,0.060426449999999986,0.16,0.06709644999999997,0.22787644999999998,-5.745,7.965999999999999
12,16,20.399160000000002,89.29184712883333,398.38122000000004,0.00667,0.00745,0.07754604999999998,0.16,0.08421604999999996,0.24499605,-5.745,7.965999999999999
12,17,19.70918,85.31741848154999,264.70486,0.00667,0.00745,0.09116849999999996,0.16,0.09783849999999993,0.2586185,-5.745,7.965999999999999
12,18,18.579439999999998,87.4183115907,137.85604,0.00667,0.00745,0.09746949999999996,0.16,0.10413949999999997,0.26491950000000003,-5.745,7.965999999999999
12,19,16.75072,83.78937002461666,40.69552,0.00667,0.00745,0.09738804999999999,0.16,0.10405804999999999,0.26483805,-4.362,6.359
12,20,15.09118,86.4410127544,0.6582,0.00667,0.00745,0.09373074999999997,0.16,0.10040074999999996,0.26118074999999996,-4.362,6.359
12,21,14.24652,74.59776167383333,0.0,0.00032,0.00035,0.081231,0.16,0.081551,0.241581,-4.362,6.359
12,22,13.517320000000002,67.84297976151666,0.0,0.00032,0.00035,0.07714166666666664,0.16,0.07746166666666664,0.23749166666666666,-4.362,6.359
12,23,12.891079999999999,71.52773102841667,0.0,0.00032,0.00035,0.06570683333333333,0.16,0.06602683333333334,0.22605683333333335,-2.5100000000000002,6.893000000000001
13,0,14.618057142857143,74.88909151000455,0.0,0.00032,0.00035,0.06687142857142857,0.16,0.06719142857142857,0.22722142857142857,3.7547619047619043,9.987142857142857
13,1,14.193933333333334,69.2209849245805,0.0,0.00032,0.00035,0.061870952380952374,0.16,0.06219095238095239,0.22222095238095238,3.7547619047619043,9.987142857142857
13,2,13.858828571428571,72.35221102825851,0.0,0.00032,0.00035,0.06113999999999999,0.16,0.061459999999999994,0.22149000000000002,3.7547619047619043,9.987142857142857
13,3,13.575733333333332,68.20099194750794,0.012952380952380953,0.00032,0.00035,0.06518523809523809,0.16,0.06550523809523809,0.22553523809523807,3.7547619047619043,9.987142857142857
13,4,13.643733333333333,68.98804965134353,21.959276190476192,0.00032,0.00035,0.07512428571428571,0.16,0.07544428571428571,0.23547428571428572,2.932857142857143,10.394285714285715
13,5,14.740266666666665,89.90767762770749,112.30305714285714,0.00032,0.00035,0.09137809523809522,0.16,0.09169809523809522,0.25172809523809525,2.932857142857143,10.394285714285715
13,6,16.11159047619048,97.77213879039866,235.39682857142856,0.00667,0.00745,0.09500809523809522,0.16,0.10167809523809522,0.2624580952380952,2.932857142857143,10.394285714285715
13,7,17.784685714285715,105.13409102779956,369.660380952381,0.00667,0.00745,0.08958190476190475,0.16,0.09625190476190472,0.25703190476190474,2.932857142857143,10.394285714285715
13,8,19.304657142857145,112.91166904155205,495.53432380952376,0.00667,0.00745,0.0844295238095238,0.16,0.09109952380952377,0.2518795238095238,2.9495238095238094,8.961904761904762
13,9,20.598266666666667,107.87749134451596,603.5675809523809,0.00667,0.00745,0.07934238095238093,0.16,0.08601238095238091,0.24679238095238096,2.9495238095238094,8.961904761904762
13,10,21.642161904761902,103.06272684788209,680.6200952380952,0.00667,0.00745,0.0766395238095238,0.16,0.08330952380952376,0.24408952380952384,2.9495238095238094,8.961904761904762
13,11,22.43484761904762,111.13009103569634,716.4058571428571,0.00667,0.00745,0.07264238095238096,0.16,0.07931238095238093,0.24009238095238097,2.9495238095238094,8.961904761904762
13,12,22.925371428571427,112.20092816959418,702.8348476190477,0.00667,0.00745,0.06769047619047618,0.16,0.07436047619047616,0.23514047619047618,3.738095238095238,11.08
13,13,23.139933333333335,106.52247102272676,656.9087428571429,0.00667,0.00745,0.06479047619047618,0.16,0.07146047619047617,0.23224047619047616,3.738095238095238,11.08
13,14,23.092533333333332,106.91377850172209,578.1707333333334,0.00667,0.00745,0.06531999999999998,0.16,0.07198999999999997,0.23276999999999998,3.738095238095238,11.08
13,15,22.79069523809524,100.44822286175284,469.43329523809524,0.00667,0.00745,0.07506095238095237,0.16,0.08173095238095235,0.24251095238095235,3.738095238095238,11.08
13,16,22.22022857142857,97.35442231505144,344.2135619047619,0.057429999999999995,0.06809,0.08792571428571427,0.16,0.14535571428571428,0.31601571428571423,3.6633333333333336,14.394761904761905
13,17,21.379761904761907,95.9239458343259,217.05008571428573,0.057429999999999995,0.06809,0.1014542857142857,0.16,0.15888428571428573,0.3295442857142857,3.6633333333333336,14.394761904761905
13,18,20.189219047619048,98.24034376248235,106.38082857142858,0.057429999999999995,0.06809,0.10846857142857143,0.16,0.16589857142857142,0.3365585714285714,3.6633333333333336,14.394761904761905
13,19,18.447561904761905,94.75827893212131,26.060866666666666,0.00667,0.00745,0.10584047619047617,0.16,0.11251047619047615,0.2732904761904762,3.6633333333333336,14.394761904761905
13,20,17.03947619047619,97.63614006087303,0.12390476190476189,0.00667,0.00745,0.10097476190476189,0.16,0.10764476190476185,0.2684247619047619,3.3128571428571427,9.300476190476191
13,21,16.267171428571427,78.46285855714852,0.0,0.00032,0.00035,0.0897590476190476,0.16,0.0900790476190476,0.2501090476190476,3.3128571428571427,9.300476190476191
13,22,15.602266666666667,66.90102137710998,0.0,0.00032,0.00035,0.08342285714285713,0.16,0.08374285714285713,0.24377285714285715,3.3128571428571427,9.300476190476191
13,23,15.035038095238095,69.45932862419842,0.0,0.00032,0.00035,0.07357809523809522,0.16,0.07389809523809523,0.23392809523809524,3.3128571428571427,9.300476190476191
14,0,14.19154,76.41858133203333,0.0,0.00032,0.00035,0.05049499999999998,0.16,0.05081499999999998,0.210845,3.6399999999999997,9.594999999999999
14,1,13.775720000000002,70.80318592301667,0.0,0.00032,0.00035,0.04363299999999999,0.16,0.04395299999999999,0.20398299999999997,3.6399999999999997,9.594999999999999
14,2,13.43828,73.820701463,0.0,0.00032,0.00035,0.03903799999999999,0.16,0.039358,0.199388,3.6399999999999997,9.594999999999999
14,3,13.16098,67.67717008101667,0.02568,0.00032,0.00035,0.03829399999999999,0.16,0.038613999999999996,0.198644,3.6399999999999997,9.594999999999999
14,4,13.235560000000001,70.01707537831666,22.9253,0.00032,0.00035,0.03765299999999999,0.16,0.037973000000000014,0.19800299999999998,4.173,10.228
14,5,14.325700000000001,91.6218481637,115.57197999999998,0.00032,0.00035,0.03934299999999999,0.16,0.03966299999999999,0.19969299999999998,4.173,10.228
14,6,15.800999999999998,89.72718848531666,243.69994000000003,0.00032,0.00035,0.039491999999999985,0.16,0.03981200000000002,0.19984200000000002,4.173,10.228
14,7,17.43528,89.6465483479,380.17904,0.00032,0.00035,0.03687799999999999,0.16,0.03719800000000001,0.19722800000000001,4.173,10.228
14,8,18.887700000000002,100.21893587841666,504.10086,0.00032,0.00035,0.034882,0.16,0.035202000000000025,0.19523200000000002,4.379,11.020999999999999
14,9,20.11224,109.64602977518334,606.09698,0.00667,0.00745,0.03366899999999999,0.16,0.04033899999999999,0.201119,4.379,11.020999999999999
14,10,21.19052,109.20307657949999,690.41478,0.00667,0.00745,0.032221,0.16,0.03889099999999998,0.199671,4.379,11.020999999999999
14,11,22.06564,111.32265903361667,738.45092,0.00667,0.00745,0.026507999999999997,0.16,0.03317800000000001,0.193958,4.379,11.020999999999999
14,12,22.608240000000002,114.51460272075,723.88068,0.00667,0.00745,0.02004,0.16,0.02671,0.18749,4.747,11.442
14,13,22.8981,106.00678137291666,679.3498,0.00667,0.00745,0.01787599999999999,0.16,0.02454599999999999,0.18532599999999996,4.747,11.442
14,14,22.93926,108.73465908456667,601.6033,0.00667,0.00745,0.024478,0.16,0.031148,0.191928,4.747,11.442
14,15,22.691499999999998,92.02728607426667,488.70612,0.00667,0.00745,0.04523399999999999,0.16,0.051903999999999985,0.212684,4.747,11.442
14,16,22.19614,89.29184712883333,368.0525,0.00667,0.00745,0.06084099999999999,0.16,0.06751099999999999,0.22829100000000002,6.944,15.643
14,17,21.411,85.31741848154999,240.25766,0.00667,0.00745,0.075903,0.16,0.08257299999999997,0.24335299999999999,6.944,15.643
14,18,20.22488,87.4183115907,118.14348,0.00667,0.00745,0.08571899999999999,0.16,0.09238899999999996,0.25316900000000003,6.944,15.643
14,19,18.416739999999997,83.78937002461666,27.8764,0.00667,0.00745,0.08847699999999999,0.16,0.09514699999999998,0.255927,6.944,15.643
14,20,16.9692,86.4410127544,0.17515999999999998,0.00667,0.00745,0.08820599999999998,0.16,0.09487599999999997,0.255656,5.833,10.459
14,21,16.22842,74.59776167383333,0.0,0.00032,0.00035,0.07960899999999997,0.16,0.07992899999999999,0.23995899999999998,5.833,10.459
14,22,15.57396,67.84297976151666,0.0,0.00032,0.00035,0.06560599999999997,0.16,0.06592599999999997,0.225956,5.833,10.459
14,23,15.00214,71.52773102841667,0.0,0.00032,0.00035,0.05248699999999999,0.16,0.05280700000000001,0.212837,5.833,10.459
15,0,14.786417391304349,68.59705890965942,0.0,0.00032,0.00035,0.07044521739130434,0.16,0.07076521739130434,0.23079521739130437,0.17130434782608694,6.4021739130434785
15,1,14.398808695652173,62.41250363654745,0.0,0.00032,0.00035,0.06647782608695652,0.16,0.06679782608695653,0.2268278260869565,0.17130434782608694,6.4021739130434785
15,2,14.069104347826087,65.43210043366666,0.0,0.00032,0.00035,0.06483347826086955,0.16,0.06515347826086955,0.22518347826086957,0.17130434782608694,6.4021739130434785
15,3,13.79755652173913,60.22495501856522,0.0,0.00032,0.00035,0.06873217391304347,0.16,0.06905217391304347,0.22908217391304347,0.17130434782608694,6.4021739130434785
15,4,13.577226086956523,63.117571969685734,1.9347739130434782,0.00032,0.00035,0.07741999999999999,0.16,0.07774,0.23776999999999998,0.3008695652173913,6.209130434782609
15,5,14.120530434782609,84.41130592787681,48.907495652173914,0.00032,0.00035,0.09104347826086955,0.16,0.09136347826086955,0.25139347826086955,0.3008695652173913,6.209130434782609
15,6,15.436139130434784,97.4936741220145,159.28665217391304,0.00667,0.00745,0.09660217391304347,0.16,0.10327217391304344,0.2640521739130435,0.3008695652173913,6.209130434782609
15,7,17.105504347826088,103.99625533077536,288.84511304347825,0.00667,0.00745,0.09405478260869567,0.16,0.10072478260869562,0.26150478260869564,0.3008695652173913,6.209130434782609
15,8,18.89026956521739,112.96760947291304,421.49889565217387,0.00667,0.00745,0.08786565217391304,0.16,0.09453565217391299,0.25531565217391305,0.5391304347826087,6.084782608695652
15,9,20.430026086956524,110.31645631990861,540.1988260869565,0.00667,0.00745,0.08117739130434781,0.16,0.08784739130434778,0.2486273913043478,0.5391304347826087,6.084782608695652
15,10,21.63793913043478,104.22920620447101,623.829147826087,0.00667,0.00745,0.07882260869565216,0.16,0.08549260869565214,0.24627260869565218,0.5391304347826087,6.084782608695652
15,11,22.54769565217391,110.8800061756945,666.6698608695652,0.00667,0.00745,0.07689739130434782,0.16,0.0835673913043478,0.24434739130434782,0.5391304347826087,6.084782608695652
15,12,23.142321739130438,113.09227907835117,663.3626869565218,0.00667,0.00745,0.0730691304347826,0.16,0.07973913043478258,0.2405191304347826,1.146086956521739,7.259565217391304
15,13,23.42553043478261,107.08307943746706,618.155495652174,0.00667,0.00745,0.07250608695652172,0.16,0.0791760869565217,0.23995608695652174,1.146086956521739,7.259565217391304
15,14,23.385939130434785,108.19007363049276,532.8390956521739,0.00667,0.00745,0.07579391304347825,0.16,0.08246391304347825,0.24324391304347828,1.146086956521739,7.259565217391304
15,15,23.028269565217393,102.98360662559314,414.4421217391304,0.00667,0.00745,0.08434347826086955,0.16,0.09101347826086954,0.25179347826086956,1.146086956521739,7.259565217391304
